price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
5173134,4642,1,2,2,yes,no,yes,no,no,2,yes,furnished
9537820,12617,6,1,1,yes,no,yes,no,yes,2,no,semi-furnished
5323997,2296,5,5,2,yes,no,yes,no,yes,2,no,furnished
10177032,13906,4,4,1,no,no,yes,no,no,3,no,unfurnished
8701386,9436,2,5,4,yes,no,no,no,yes,2,yes,furnished
6081235,3895,1,5,3,yes,no,yes,no,yes,1,no,furnished
6924869,7593,6,3,3,no,no,no,no,no,2,no,semi-furnished
4771677,1929,5,2,2,yes,no,no,yes,yes,1,yes,unfurnished
6419857,6366,6,2,2,yes,no,yes,no,no,1,no,furnished
6892186,9711,2,4,4,no,no,no,no,yes,0,no,furnished
5631799,4212,2,5,4,yes,no,no,no,no,1,no,furnished
6398593,3409,4,4,2,yes,no,yes,yes,no,1,yes,semi-furnished
7202217,9199,1,4,3,yes,no,no,no,yes,2,yes,unfurnished
8458445,11717,3,2,4,yes,no,no,no,no,3,no,semi-furnished
6092711,4423,6,2,2,yes,no,no,no,yes,2,no,semi-furnished
8185012,11211,2,2,4,yes,yes,no,no,no,0,yes,furnished
10080960,13782,5,1,4,yes,no,no,yes,yes,0,yes,unfurnished
11323935,14917,6,5,1,yes,no,no,no,no,3,no,unfurnished
6814302,7976,4,4,4,no,no,no,no,no,1,yes,semi-furnished
7210331,8594,4,5,2,yes,no,yes,no,no,0,yes,unfurnished
6816606,6158,2,4,4,yes,no,yes,yes,no,3,no,unfurnished
9381684,13474,2,4,2,yes,no,yes,yes,yes,2,no,semi-furnished
6026995,4667,2,4,1,no,yes,yes,no,yes,2,no,furnished
9971919,12863,3,4,1,yes,no,yes,no,yes,2,yes,semi-furnished
9075507,11993,2,3,3,yes,no,yes,no,yes,1,no,semi-furnished
8260655,6973,6,3,1,yes,no,yes,no,yes,1,yes,semi-furnished
5879739,7236,6,1,1,no,no,no,no,no,3,no,semi-furnished
5532074,9277,1,2,2,no,yes,no,no,no,0,no,furnished
9320925,12307,5,4,3,yes,no,yes,no,no,2,no,unfurnished
9998699,13424,2,5,1,yes,no,yes,no,no,1,yes,furnished
7044730,3468,6,3,4,yes,no,yes,no,no,1,no,unfurnished
7783983,7217,6,2,3,yes,yes,no,no,yes,0,no,unfurnished
6132450,4619,6,1,1,yes,yes,yes,no,no,2,no,unfurnished
3928729,2636,3,2,3,yes,yes,no,no,no,2,no,unfurnished
7818316,9155,5,4,1,no,no,no,no,no,0,yes,unfurnished
6046066,4583,4,2,2,no,no,yes,no,yes,3,no,semi-furnished
7890525,5009,6,4,3,yes,no,yes,no,yes,3,yes,furnished
4598458,4326,2,3,3,yes,no,no,no,yes,0,no,semi-furnished
8683638,11410,6,3,1,yes,no,no,no,yes,0,no,furnished
9161352,9148,5,4,3,yes,yes,yes,no,no,3,yes,unfurnished
6434843,3217,4,5,1,yes,no,yes,yes,no,0,yes,unfurnished
6957472,5967,3,3,4,yes,no,no,no,no,2,no,unfurnished
6747698,3369,1,5,3,yes,yes,yes,no,yes,3,yes,semi-furnished
6205991,4638,2,4,3,no,yes,yes,no,yes,3,no,furnished
7478554,11695,1,4,2,no,no,no,no,yes,3,no,unfurnished
8038019,10135,3,3,2,no,yes,no,no,no,2,yes,semi-furnished
6885446,6722,5,5,3,yes,no,yes,no,no,0,no,unfurnished
9476964,12029,5,4,2,yes,no,no,no,yes,1,no,semi-furnished
10088086,11852,3,3,3,no,no,yes,yes,yes,1,yes,furnished
9964918,12128,6,4,1,yes,no,yes,no,no,2,yes,unfurnished
6058987,5444,3,2,3,yes,no,yes,no,yes,2,no,unfurnished
6266717,8618,2,2,3,no,no,no,no,yes,0,yes,unfurnished
6332774,4947,4,3,4,yes,yes,no,no,yes,1,no,furnished
3414882,2676,1,4,2,no,no,no,no,no,3,no,semi-furnished
3413268,2196,1,3,2,yes,no,yes,no,no,2,no,semi-furnished
10078638,13297,5,1,4,yes,no,no,no,yes,1,no,unfurnished
6483277,3787,6,3,1,yes,yes,no,no,yes,3,yes,unfurnished
7812563,8432,5,3,1,yes,no,yes,no,yes,3,no,semi-furnished
7414557,10653,2,2,1,yes,no,yes,no,yes,0,no,semi-furnished
7495677,8927,3,2,4,yes,no,yes,no,no,2,no,semi-furnished
6497795,4318,1,4,3,yes,no,yes,no,yes,3,no,unfurnished
7821475,9858,2,3,1,no,yes,no,no,yes,2,no,semi-furnished
7046755,7689,5,3,1,yes,no,yes,no,yes,1,yes,unfurnished
11370512,14810,5,4,4,yes,no,yes,no,yes,1,yes,semi-furnished
5011255,3176,1,5,2,yes,yes,no,no,yes,2,yes,furnished
6724425,4743,5,4,4,no,yes,yes,no,no,3,no,semi-furnished
9024089,9792,6,2,2,yes,yes,no,no,no,3,yes,unfurnished
10393636,11844,5,2,1,no,no,yes,no,yes,1,yes,semi-furnished
7543082,5422,4,3,1,yes,yes,yes,no,yes,3,yes,furnished
5714961,4824,3,2,3,yes,yes,no,no,yes,3,no,furnished
10408692,13098,5,4,3,yes,no,yes,no,yes,1,no,semi-furnished
8119092,10171,4,3,2,yes,yes,yes,no,no,0,no,furnished
4722503,3451,2,4,1,yes,no,yes,no,yes,1,no,furnished
5001881,1628,5,4,1,yes,no,yes,yes,yes,2,yes,unfurnished
9070410,10821,6,3,4,yes,yes,no,no,yes,0,no,unfurnished
8253084,8778,2,5,1,yes,no,no,no,yes,2,yes,furnished
6321513,4696,5,2,1,yes,no,yes,no,yes,0,yes,unfurnished
7304259,12622,1,1,4,no,yes,no,no,yes,0,no,furnished
6240894,4674,4,1,4,yes,no,no,no,yes,1,yes,unfurnished
5036944,4929,4,1,1,yes,no,no,no,yes,1,no,semi-furnished
5116701,3765,1,2,3,yes,no,no,no,no,2,yes,unfurnished
7255225,5369,3,5,3,yes,no,no,no,yes,1,no,unfurnished
8393650,13972,6,4,1,no,no,no,no,no,0,no,furnished
8276993,9307,4,3,3,yes,yes,no,no,no,1,yes,furnished
6957666,5956,2,5,4,yes,no,yes,no,yes,2,no,furnished
8696522,11195,6,1,3,yes,no,no,yes,yes,0,no,unfurnished
5082070,1692,4,2,1,yes,yes,no,no,no,2,no,semi-furnished
5224203,4162,3,2,3,yes,no,yes,no,yes,3,yes,unfurnished
3487882,2105,2,3,1,yes,no,yes,no,no,1,no,semi-furnished
6398543,4008,6,4,3,yes,yes,no,no,no,0,no,furnished
5130269,3161,2,5,1,yes,yes,no,no,yes,2,no,semi-furnished
7859379,9345,1,5,1,yes,yes,yes,no,yes,1,no,furnished
11332475,14715,5,5,3,yes,no,no,no,no,1,yes,unfurnished
5020843,4699,1,4,3,yes,no,no,no,no,2,no,furnished
12187285,14577,6,4,4,yes,no,yes,yes,yes,0,yes,furnished
10137965,13602,5,4,2,yes,yes,yes,no,no,2,no,semi-furnished
4938721,4786,1,3,1,yes,no,yes,no,no,1,yes,unfurnished
8842087,10256,5,2,1,yes,no,no,no,yes,2,yes,semi-furnished
4972428,5200,4,1,1,yes,no,no,no,yes,3,no,semi-furnished
4805640,2913,2,4,1,yes,yes,yes,no,yes,1,no,furnished
7632379,10408,5,2,3,yes,no,yes,no,yes,0,no,furnished
7188235,6520,4,4,3,yes,no,no,no,yes,3,no,furnished
8570208,11593,3,1,2,yes,yes,yes,yes,no,2,yes,unfurnished
4017531,2772,1,4,1,yes,no,no,no,yes,0,no,semi-furnished
7926343,11152,3,2,2,yes,no,no,yes,yes,3,no,furnished
7469013,3780,6,3,4,yes,yes,no,no,yes,2,no,furnished
10607450,14891,4,1,2,yes,no,no,no,yes,3,yes,furnished
10885231,13996,3,2,2,yes,yes,yes,no,yes,1,yes,furnished
8479434,8423,3,5,4,yes,no,yes,no,yes,0,yes,semi-furnished
11078152,13938,4,5,4,no,yes,no,no,yes,3,no,furnished
5534854,3871,2,5,2,yes,no,no,no,no,1,yes,furnished
11048632,14234,5,3,4,yes,yes,yes,yes,no,2,yes,semi-furnished
4561619,1660,6,4,2,yes,no,no,yes,no,1,yes,semi-furnished
6964636,7242,6,4,3,no,yes,no,no,yes,2,no,furnished
8948207,11827,1,4,3,yes,no,yes,no,yes,0,no,furnished
9553318,11521,5,3,2,yes,yes,no,no,yes,1,yes,furnished
10418494,13146,1,5,4,no,yes,yes,no,yes,1,yes,furnished
11127311,11642,6,4,4,yes,yes,no,no,yes,2,yes,semi-furnished
5400839,2132,5,3,3,yes,no,yes,no,no,3,yes,semi-furnished
4100205,1699,3,3,3,yes,no,yes,no,yes,2,no,furnished
7584615,8470,2,2,4,yes,yes,yes,no,no,3,no,semi-furnished
9429732,11230,3,4,4,yes,no,no,yes,yes,2,yes,unfurnished
6259502,7297,2,5,4,yes,no,yes,no,no,0,no,unfurnished
9585851,13839,4,1,4,yes,no,no,no,yes,3,no,furnished
6045797,8812,1,3,2,yes,yes,no,no,yes,1,no,furnished
9464912,13692,1,2,4,no,no,no,no,no,3,yes,unfurnished
6090395,5557,4,1,3,yes,no,no,yes,yes,2,no,semi-furnished
6623571,3179,5,3,3,yes,yes,yes,no,yes,2,no,unfurnished
9817858,12030,4,2,1,yes,yes,yes,no,no,3,yes,semi-furnished
9918642,10065,6,4,4,yes,no,no,no,yes,1,no,unfurnished
6709997,9275,4,2,2,no,no,no,no,yes,0,no,furnished
4108170,2422,2,3,1,yes,yes,yes,no,yes,1,no,unfurnished
9387577,11867,6,4,1,yes,no,no,no,yes,3,no,semi-furnished
7140205,4180,4,5,2,yes,yes,yes,yes,yes,2,no,semi-furnished
3833685,5316,1,2,1,yes,no,no,no,yes,1,no,semi-furnished
10022108,13167,3,1,1,yes,no,yes,no,yes,2,yes,furnished
6284526,7696,2,4,3,yes,no,no,no,no,2,no,furnished
8735567,10583,2,4,1,yes,no,no,no,yes,1,yes,furnished
10284663,12410,5,5,2,no,no,no,yes,yes,3,yes,semi-furnished
9052638,13399,3,2,4,yes,no,no,no,yes,1,no,semi-furnished
4356687,1614,2,1,4,yes,yes,yes,no,no,0,no,furnished
11194646,14869,4,5,4,yes,no,no,no,yes,2,no,unfurnished
7389089,12163,2,2,3,yes,no,no,no,no,2,no,unfurnished
8691589,12757,2,1,3,yes,no,no,no,yes,3,yes,furnished
9149756,12768,2,1,3,yes,no,no,no,yes,2,yes,semi-furnished
6385953,5570,5,3,2,no,no,yes,no,yes,2,yes,semi-furnished
3396427,1270,2,1,4,no,yes,no,no,no,2,yes,semi-furnished
8574387,13258,2,2,2,yes,no,no,no,yes,1,no,semi-furnished
6130524,3468,5,5,2,yes,no,yes,no,yes,2,no,semi-furnished
9684224,10582,6,5,1,no,no,no,no,no,1,yes,semi-furnished
10004064,12546,3,3,4,yes,no,no,no,yes,3,no,semi-furnished
9288636,13327,6,2,1,yes,no,yes,no,yes,0,no,furnished
8570580,14281,1,1,3,yes,no,no,no,no,2,no,semi-furnished
7446248,4607,5,3,3,yes,no,yes,no,yes,0,yes,unfurnished
9318455,11775,5,4,2,yes,yes,no,no,yes,1,no,semi-furnished
8130102,13265,2,2,2,yes,yes,no,no,no,3,no,semi-furnished
5514649,4075,2,3,1,yes,no,yes,no,yes,3,no,unfurnished
9206126,13098,1,5,1,yes,no,no,no,yes,1,yes,unfurnished
2984678,1289,2,3,2,yes,no,no,yes,yes,0,no,semi-furnished
8746973,9120,4,4,4,no,no,no,no,yes,2,yes,semi-furnished
7886063,11672,2,2,2,no,no,no,no,yes,1,yes,semi-furnished
7395036,7614,2,3,4,yes,no,yes,no,no,1,yes,semi-furnished
5159580,4252,4,1,1,yes,no,no,no,no,1,no,furnished
6594994,8415,1,2,3,yes,no,no,yes,no,1,no,semi-furnished
8496138,7771,4,3,3,yes,yes,yes,no,yes,1,no,furnished
5321475,1278,5,3,1,yes,no,no,no,no,3,yes,semi-furnished
8909851,12116,4,2,1,no,yes,no,no,yes,1,no,unfurnished
5638633,1580,3,5,3,yes,no,yes,no,yes,3,no,semi-furnished
6118757,5958,5,1,4,yes,no,yes,no,no,0,no,furnished
7207134,9445,2,2,1,yes,yes,no,no,no,2,yes,unfurnished
7002077,5276,5,1,4,yes,yes,yes,no,no,3,no,furnished
5955325,8997,1,1,4,yes,no,no,no,yes,2,no,furnished
6375083,5776,1,2,3,yes,yes,yes,no,yes,2,yes,furnished
4240416,1824,4,3,4,yes,no,no,no,no,2,no,unfurnished
7635426,4832,5,5,3,yes,yes,yes,no,no,3,no,semi-furnished
6940856,9891,2,1,1,no,no,no,yes,yes,3,yes,furnished
5675744,6445,1,1,2,yes,yes,no,no,no,3,no,semi-furnished
4951865,2380,6,3,2,yes,no,no,no,yes,0,no,unfurnished
7276985,13088,2,2,2,no,yes,no,no,no,3,no,semi-furnished
10075904,10865,6,5,2,yes,no,yes,no,yes,0,no,unfurnished
8169140,11919,3,1,2,yes,no,no,no,no,3,yes,unfurnished
6955090,7534,6,1,2,yes,no,yes,no,yes,3,no,furnished
9890751,14926,1,2,4,yes,yes,no,no,no,2,no,semi-furnished
5275778,4156,4,3,4,yes,yes,no,no,no,1,yes,unfurnished
9113923,12580,3,4,2,yes,no,yes,yes,no,2,no,semi-furnished
7214916,5307,5,3,1,yes,yes,yes,no,no,3,yes,semi-furnished
5751412,6634,2,1,1,yes,no,no,no,no,1,yes,semi-furnished
5984716,9575,1,1,4,yes,no,no,no,yes,1,no,unfurnished
7180269,6810,3,5,4,yes,no,no,no,yes,0,no,furnished
8427556,9533,3,3,2,yes,yes,no,no,yes,1,no,furnished
5252309,6934,1,4,1,yes,no,no,yes,yes,0,no,furnished
9941399,11179,5,5,3,yes,no,no,no,yes,2,yes,unfurnished
10788938,13251,5,4,2,yes,no,no,no,yes,0,yes,furnished
11243016,14131,4,5,4,yes,no,no,yes,yes,3,no,semi-furnished
6316518,4109,6,3,4,yes,yes,yes,no,no,1,no,unfurnished
6775232,5082,5,1,4,yes,yes,no,no,yes,3,no,unfurnished
10709083,14822,4,4,3,yes,no,no,no,no,1,no,unfurnished
9453611,13707,6,3,1,yes,no,no,no,yes,1,no,semi-furnished
10541315,11990,3,4,4,yes,yes,yes,no,yes,2,yes,furnished
5616039,4240,1,3,2,yes,yes,no,no,yes,0,no,semi-furnished
10355951,11180,5,5,3,yes,yes,no,no,yes,2,yes,furnished
5976401,7028,4,3,1,no,no,yes,no,yes,0,no,furnished
9864419,12606,3,5,2,no,no,yes,no,yes,2,no,unfurnished
3881134,2849,5,1,2,yes,no,no,no,yes,2,no,furnished
8094426,9497,2,5,3,yes,no,yes,no,no,1,yes,semi-furnished
8382462,12805,3,2,3,no,no,no,no,no,2,no,furnished
6130617,3749,5,1,3,yes,yes,yes,no,yes,2,yes,furnished
10285567,14156,3,3,4,yes,no,yes,no,yes,0,no,semi-furnished
5206961,7680,1,3,1,no,no,no,no,yes,2,no,furnished
6133452,10327,1,2,4,yes,no,no,no,no,1,no,furnished
9285674,14722,1,3,3,yes,no,no,no,yes,2,yes,semi-furnished
3970191,1205,6,1,3,yes,no,yes,no,yes,3,no,semi-furnished
6314689,8352,2,1,3,yes,no,no,no,no,3,no,unfurnished
5205798,5591,1,5,4,no,no,yes,no,no,0,no,semi-furnished
4005313,4450,2,4,2,yes,no,no,no,no,0,no,semi-furnished
6979240,8214,1,3,3,yes,no,no,no,yes,3,no,furnished
7150435,4811,6,2,4,yes,no,no,yes,yes,2,yes,semi-furnished
9477989,12814,3,1,3,yes,no,yes,no,yes,2,no,unfurnished
10108858,12791,5,1,4,yes,no,no,no,yes,0,yes,furnished
8143879,11743,5,1,1,yes,no,no,no,no,1,no,furnished
6121241,6141,1,4,1,yes,yes,no,no,no,2,no,unfurnished
10984300,13500,5,4,4,no,no,no,no,yes,3,yes,furnished
6982991,9501,1,3,3,yes,no,yes,no,no,1,no,semi-furnished
4439436,3708,1,2,4,yes,no,no,no,yes,1,no,semi-furnished
6192940,2991,4,4,1,yes,no,no,no,yes,2,yes,semi-furnished
10051521,9463,4,5,4,yes,yes,no,no,no,1,yes,semi-furnished
8710746,12834,4,4,1,yes,no,no,no,yes,0,no,furnished
8238909,13278,2,1,1,yes,no,no,no,no,1,yes,unfurnished
9145335,11014,4,2,2,yes,no,no,no,yes,0,no,semi-furnished
4174901,4273,1,3,3,yes,no,no,no,no,2,no,semi-furnished
7076570,5538,6,4,4,yes,yes,no,no,yes,1,yes,semi-furnished
9842495,13541,6,1,3,yes,no,yes,no,yes,3,no,furnished
7742487,9712,3,5,3,yes,no,no,no,no,3,no,semi-furnished
7179813,10168,4,5,1,no,no,no,no,no,0,yes,furnished
6199844,4722,6,3,1,yes,no,yes,no,no,0,no,semi-furnished
6581131,4551,4,3,4,yes,no,no,yes,yes,2,no,semi-furnished
8870051,13297,3,4,4,no,no,no,no,yes,1,no,semi-furnished
10451321,11965,6,3,4,yes,yes,yes,no,yes,0,no,semi-furnished
6847824,11744,1,1,1,yes,no,no,no,yes,0,yes,semi-furnished
5162929,3832,2,1,2,yes,yes,no,no,no,2,yes,furnished
10005719,13099,4,1,4,yes,yes,no,no,yes,1,no,furnished
5586258,6679,6,4,1,no,no,no,no,no,1,no,semi-furnished
7486480,7579,6,4,2,no,no,yes,no,no,0,no,semi-furnished
10344382,14422,3,3,3,yes,yes,yes,no,yes,1,no,unfurnished
3299657,1152,1,4,1,yes,yes,no,no,yes,1,no,furnished
6383845,6754,5,1,4,no,no,no,no,yes,1,yes,unfurnished
9275570,12156,6,2,4,yes,no,no,no,no,3,no,semi-furnished
7751658,12108,2,1,2,yes,no,no,no,yes,1,yes,furnished
3621285,3800,3,2,2,yes,no,no,yes,no,3,no,unfurnished
6438471,6310,6,3,1,no,no,no,no,yes,1,no,furnished
9546327,10944,6,5,2,no,no,no,no,yes,1,no,semi-furnished
4311468,3610,3,4,1,no,yes,yes,no,no,1,no,unfurnished
9804669,13067,3,4,2,yes,no,no,no,yes,0,yes,furnished
3464619,2104,4,1,3,yes,no,no,no,no,0,yes,furnished
9385868,11728,6,1,4,yes,yes,no,no,yes,3,no,semi-furnished
10404612,14182,5,2,4,yes,no,no,no,yes,1,no,semi-furnished
10008286,14399,2,4,3,yes,yes,no,no,yes,3,no,furnished
7379972,8361,1,3,4,yes,no,yes,no,yes,1,no,furnished
4479831,5199,1,1,4,yes,yes,no,no,no,2,no,furnished
7837671,4854,5,4,4,yes,no,no,no,no,3,yes,semi-furnished
7839997,8263,3,5,4,yes,no,no,no,no,0,no,unfurnished
10468164,12686,3,2,3,yes,no,no,no,yes,2,yes,unfurnished
3483168,2914,3,1,1,yes,no,no,no,no,0,no,unfurnished
7618844,8365,6,1,4,yes,yes,no,no,no,2,yes,semi-furnished
5090230,4072,3,3,3,yes,no,no,no,no,2,no,semi-furnished
8674609,10198,3,1,4,yes,yes,yes,no,yes,2,no,unfurnished
5890296,1406,6,4,3,yes,no,no,no,yes,3,yes,unfurnished
11700841,14689,6,4,3,yes,yes,no,no,no,3,yes,furnished
4397934,1166,5,4,1,yes,yes,no,yes,yes,0,no,furnished
3787241,1508,4,5,2,no,no,yes,no,no,3,no,semi-furnished
4879630,2661,6,5,1,yes,no,no,no,no,0,no,furnished
4720634,4664,2,1,1,yes,no,yes,no,yes,1,yes,unfurnished
5164079,4489,3,5,4,yes,no,yes,no,no,0,no,semi-furnished
9950041,14050,4,5,3,yes,no,no,yes,yes,0,no,semi-furnished
3676903,1680,1,3,2,yes,no,yes,no,yes,3,no,unfurnished
7212461,3524,5,5,3,yes,yes,yes,no,yes,0,yes,unfurnished
5259659,3120,4,2,4,no,no,no,no,no,3,yes,semi-furnished
5083890,6260,6,2,3,no,no,no,no,yes,0,no,furnished
9830785,13869,3,2,4,no,yes,yes,no,no,1,no,furnished
6258365,5357,3,1,1,no,no,yes,no,no,3,yes,unfurnished
5242821,2363,3,4,1,yes,no,no,no,no,3,no,furnished
7523826,10523,4,3,4,yes,no,no,no,no,1,no,furnished
3648915,3292,3,1,1,yes,no,no,no,no,3,no,semi-furnished
6156232,2538,6,4,3,yes,no,yes,no,yes,0,yes,semi-furnished
5877488,4408,4,3,2,yes,yes,yes,no,no,2,no,unfurnished
8644863,8742,3,3,2,no,no,no,no,yes,3,yes,furnished
6963640,9752,1,3,3,yes,no,no,no,yes,2,no,semi-furnished
6154364,10291,1,2,2,yes,no,no,no,yes,0,no,unfurnished
4807285,2903,2,2,3,yes,no,no,no,no,1,yes,unfurnished
5137440,1174,3,2,4,yes,yes,yes,yes,yes,3,no,furnished
8639329,11348,3,3,2,yes,no,yes,no,yes,2,no,unfurnished
4809665,3230,4,3,4,no,no,yes,no,no,1,no,unfurnished
6799394,5287,4,2,4,yes,no,yes,no,no,1,no,furnished
6594550,5160,3,3,3,yes,no,no,yes,yes,3,yes,semi-furnished
8095503,13112,2,2,2,no,no,no,no,yes,2,no,unfurnished
6463513,8106,3,2,1,yes,no,yes,no,yes,3,no,semi-furnished
8275253,10689,6,2,1,yes,yes,no,no,no,0,no,furnished
8981307,13046,4,4,1,yes,no,no,no,yes,1,no,unfurnished
5472925,4171,3,3,1,yes,yes,yes,no,yes,2,no,unfurnished
4814954,2567,4,1,3,no,no,no,no,yes,3,yes,semi-furnished
4050500,2151,3,2,4,yes,no,no,no,no,1,no,unfurnished
6994927,8619,5,1,2,yes,no,no,no,no,3,no,unfurnished
8856130,7033,4,4,3,yes,yes,yes,no,yes,2,no,semi-furnished
7395720,9560,2,3,1,yes,yes,no,no,yes,0,no,semi-furnished
5301392,5946,5,2,2,yes,no,no,no,no,0,no,semi-furnished
8795392,9234,6,2,3,yes,no,yes,no,yes,0,no,furnished
5362808,2907,3,2,4,yes,no,yes,no,no,3,no,semi-furnished
6054176,4490,6,1,1,yes,yes,no,no,yes,1,yes,semi-furnished
5193269,3535,4,4,2,yes,no,no,no,no,0,no,furnished
6121935,5173,5,3,2,yes,yes,yes,no,no,0,no,furnished
8819551,12065,6,4,1,no,no,yes,no,no,0,no,semi-furnished
8335733,11016,2,2,4,yes,no,yes,no,yes,0,yes,unfurnished
3784640,2293,4,4,1,yes,yes,no,no,yes,2,no,unfurnished
7848778,5769,5,1,4,yes,no,yes,no,yes,2,yes,unfurnished
6704985,5796,6,5,2,yes,no,yes,no,no,1,no,furnished
10621473,14046,5,5,1,yes,no,no,no,yes,2,no,unfurnished
7564636,7871,5,3,4,yes,no,no,no,no,2,no,semi-furnished
10225703,12578,6,3,4,yes,no,no,no,no,2,no,unfurnished
4575450,3972,1,4,3,yes,no,no,no,yes,3,no,furnished
6241181,4922,3,3,4,yes,no,no,no,yes,2,yes,semi-furnished
5769000,5997,4,1,1,no,no,yes,no,yes,3,no,furnished
7442506,8032,4,2,1,no,yes,no,no,no,3,yes,unfurnished
4534993,1992,4,2,4,yes,no,no,no,no,2,no,semi-furnished
8051391,9112,5,4,1,yes,no,yes,yes,yes,3,no,semi-furnished
8100429,6287,6,2,2,yes,yes,yes,no,yes,0,yes,furnished
8443013,11578,3,4,2,yes,no,no,no,yes,1,no,semi-furnished
4496201,3240,2,3,1,no,no,yes,no,yes,2,no,furnished
5576809,2476,4,3,4,yes,yes,yes,no,no,2,no,furnished
6696646,7426,6,1,2,yes,no,no,no,no,1,yes,semi-furnished
10219382,12599,3,2,4,yes,no,yes,no,yes,2,no,furnished
4812610,1389,3,1,1,yes,yes,yes,no,yes,2,yes,furnished
4986565,1999,1,5,3,yes,no,no,no,yes,1,yes,semi-furnished
10007296,13812,6,1,2,yes,no,yes,no,no,3,no,semi-furnished
5200600,2855,4,4,1,yes,yes,no,no,yes,0,no,furnished
8710725,9125,5,4,2,yes,yes,no,no,yes,3,no,furnished
10892246,14794,3,1,4,yes,no,yes,no,yes,0,no,unfurnished
8541503,9850,3,3,3,yes,no,yes,no,yes,1,yes,furnished
6038220,3763,2,5,3,yes,no,no,no,yes,3,yes,semi-furnished
5151176,4663,1,1,1,yes,yes,no,yes,yes,3,yes,semi-furnished
6455856,5986,3,3,2,yes,yes,no,no,no,0,no,semi-furnished
4051856,2481,3,1,3,yes,no,yes,no,yes,0,no,unfurnished
8397882,8256,5,2,2,yes,yes,yes,no,yes,0,no,semi-furnished
7049091,4731,5,4,4,yes,yes,yes,no,yes,0,no,unfurnished
7293086,8262,2,2,4,yes,no,no,no,no,2,yes,semi-furnished
5114924,1451,6,2,1,yes,no,yes,yes,no,1,no,semi-furnished
8857991,11667,2,5,3,yes,no,no,no,yes,0,yes,furnished
9802380,12414,2,3,3,yes,no,yes,no,yes,3,no,furnished
9741089,10729,5,4,2,yes,yes,yes,no,yes,3,yes,unfurnished
6142304,4093,6,2,4,yes,no,no,no,yes,3,no,semi-furnished
4660172,1882,5,4,3,yes,no,yes,no,no,0,no,furnished
4750336,5408,1,3,1,yes,no,no,no,yes,1,no,furnished
3955652,5068,4,1,1,no,no,no,yes,no,2,no,unfurnished
9784325,14127,4,2,3,yes,no,no,no,yes,0,no,furnished
7661540,11758,1,3,1,yes,no,yes,no,yes,0,no,semi-furnished
5719108,4277,4,4,3,yes,no,yes,no,no,2,no,unfurnished
8781199,9566,6,3,3,yes,yes,no,no,yes,1,no,unfurnished
9228521,13738,5,1,3,yes,yes,no,no,no,0,no,unfurnished
10216460,12889,4,3,3,yes,no,yes,yes,yes,3,no,unfurnished
9205750,8951,6,4,2,yes,no,no,yes,yes,3,yes,furnished
9264535,12254,5,2,3,yes,no,no,no,yes,0,no,semi-furnished
6984813,5690,6,2,1,yes,no,yes,yes,no,1,yes,semi-furnished
8904288,12442,1,5,4,yes,no,no,no,no,3,no,unfurnished
9973134,14521,2,4,2,no,yes,yes,no,no,3,yes,semi-furnished
5295233,5595,1,5,4,yes,no,no,no,no,2,no,semi-furnished
7081894,5559,4,5,4,yes,yes,no,no,yes,1,no,unfurnished
8769779,8291,5,1,4,no,no,yes,no,yes,0,yes,unfurnished
8451098,9160,6,4,4,yes,no,no,no,no,2,yes,semi-furnished
3611271,1112,4,2,4,yes,no,no,yes,no,2,no,semi-furnished
6456011,6131,4,4,1,yes,no,yes,no,yes,2,no,semi-furnished
5165038,4197,2,1,3,yes,yes,yes,no,yes,1,yes,unfurnished
8895203,11570,4,4,1,yes,yes,no,no,yes,1,no,semi-furnished
7212796,11116,2,4,2,no,no,no,no,no,1,no,furnished
4680108,1139,5,5,1,yes,no,no,no,no,0,no,furnished
4625242,2424,5,4,2,no,no,yes,no,yes,1,no,furnished
7739812,3949,6,5,3,yes,no,no,yes,no,2,yes,semi-furnished
5681949,4168,2,5,4,yes,no,yes,no,no,3,yes,semi-furnished
7058304,9708,1,3,3,yes,no,yes,no,no,0,no,furnished
7854272,11808,5,1,1,no,no,no,no,yes,0,yes,unfurnished
7444076,7043,6,5,1,yes,no,yes,no,no,0,no,semi-furnished
7377928,7989,1,4,3,no,no,no,no,yes,2,no,furnished
8607088,8236,5,5,3,yes,no,no,no,yes,1,yes,unfurnished
7623944,7261,5,5,1,yes,no,no,yes,yes,2,no,semi-furnished
7081524,1887,6,5,3,yes,yes,no,no,yes,3,yes,semi-furnished
6217961,4104,6,2,2,yes,no,no,no,yes,1,yes,semi-furnished
11894771,14629,3,2,2,yes,no,yes,no,yes,3,yes,semi-furnished
4333310,1049,4,2,1,yes,no,yes,no,yes,0,yes,furnished
5820057,4951,4,2,1,yes,yes,yes,no,yes,0,no,furnished
4489704,4560,1,3,3,yes,no,yes,no,no,2,no,semi-furnished
4632495,1018,4,5,3,no,yes,no,no,yes,1,yes,unfurnished
6363044,5821,1,3,4,yes,no,yes,no,yes,0,no,semi-furnished
9089606,7340,5,4,2,yes,yes,yes,no,yes,2,no,unfurnished
7691751,9058,3,1,1,yes,no,no,no,yes,3,no,semi-furnished
7789862,10665,3,3,1,no,no,no,no,no,2,yes,furnished
9036239,13253,5,2,1,no,no,no,no,yes,1,yes,semi-furnished
